trade_id,timestamp,symbol,quantity,price,buyer_id,seller_id,trade_status
TRD008422,1705337687,GOOGL,1403,371.58,BUY31,SEL17,EXECUTED
TRD008423,2024-01-15T17:59:32.000Z,META,1932,474.90,BUY4,SEL37,EXECUTED
TRD008424,2024-01-15T17:25:53.000Z,MSFT,5944,86.98,BUY23,SEL37,EXECUTED
TRD008425,1705327462,GOOGL,2661,91.39,BUY42,SEL8,CANCELLED
TRD008425,1705327462,GOOGL,2661,91.39,BUY42,SEL8,CANCELLED
TRD008426,2024-01-15T16:37:16.000Z,MSFT,3686,345.80,BUY26,SEL24,EXECUTED
TRD008427,1/15/2024 13:28:38,NVDA,,151.02,BUY1,SEL41,EXECUTED
TRD008428,2024-01-15T16:54:00.000Z,TSLA,10085,468.07,BUY45,SEL46,EXECUTED
TRD008429,2024-01-15T16:04:59.000Z,GOOGL,2376,386.42,BUY32,SEL33,EXECUTED
TRD008430,2024-01-15T19:15:57.000Z,BAC,1437,120.16,BUY37,SEL16,EXECUTED
TRD008431,2024-01-15T20:38:02.000Z,JPM,7660,111.71,BUY9,SEL40,EXECUTED
TRD008431,2024-01-15T20:38:02.000Z,JPM,7660,111.71,BUY9,SEL40,EXECUTED
TRD008432,2024-01-15T19:28:03.000Z,JPM,7574,154.58,BUY48,SEL36,EXECUTED
TRD008433,2024-01-15T20:33:42.000Z,TSLA,3884,212.37,BUY36,SEL20,EXECUTED
TRD008434,1705330669,GOOGL,4127,313.79,BUY2,SEL24,EXECUTED
TRD008435,1705349861,JPM,6681,305.40,BUY23,SEL26,EXECUTED
TRD008436,2024-01-15T18:10:18.000Z,JPM,6126,85.18,BUY23,SEL19,EXECUTED
TRD008436,2024-01-15T18:10:18.000Z,JPM,6126,85.18,BUY23,SEL19,EXECUTED
TRD008437,2024-01-15T19:56:56.000Z,MSFT,8023,471.48,BUY41,SEL15,CANCELLED
TRD008438,2024-01-15T18:36:52.000Z,AAPL,7116,201.09,BUY22,SEL45,EXECUTED
TRD008438,2024-01-15T18:36:52.000Z,AAPL,7116,201.09,BUY22,SEL45,EXECUTED
TRD008439,1705344054,AMZN,356,244.65,BUY4,SEL13,EXECUTED
TRD008439,1705344054,AMZN,356,244.65,BUY4,SEL13,EXECUTED
TRD008440,1705351170,BAC,9886,150.84,BUY50,SEL13,EXECUTED
TRD008441,1/15/2024 12:49:31,MSFT,9775,161.36999999000003,BUY24,SEL45,EXECUTED
TRD008442,1705345088,NVDA,8190,273.86,BUY15,SEL30,EXECUTED
TRD008443,2024-01-15T18:28:57.000Z,BAC,3572,142.15,BUY30,SEL47,EXECUTED
TRD008444,2024-01-15T19:10:20.000Z,INVALID_SYM,4210,95.68,BUY30,SEL13,EXECUTED
TRD008445,2024-01-15T19:07:14.000Z,BAC,5079,322.26,BUY31,SEL46,EXECUTED
TRD008446,1/15/2024 11:12:3,INVALID_SYM,7253,137.79,BUY21,SEL18,EXECUTED
TRD008447,1705341929,BAC,8524,279.42999999,BUY1,SEL49,EXECUTED
TRD008448,2024-01-15T17:53:09.000Z,AMZN,4152,513.93,BUY15,SEL12,EXECUTED
TRD008449,2024-01-15T16:41:23.000Z,TSLA,4641,135.78,BUY17,SEL17,EXECUTED
TRD008450,2024-01-15T14:39:16.000Z,INVALID_SYM,4181,377.66,BUY45,SEL42,EXECUTED
TRD008451,2024-01-15T15:18:37.000Z,BAC,9442,468.37,BUY8,SEL17,EXECUTED
TRD008451,2024-01-15T15:18:37.000Z,BAC,9442,468.37,BUY8,SEL17,EXECUTED
TRD008452,2024-01-15T17:26:46.000Z,INVALID_SYM,8674,538.87,BUY24,SEL50,EXECUTED
TRD008453,2024-01-15T16:13:57.000Z,BAC,8208,315.65,BUY4,SEL38,EXECUTED
TRD008454,1705349344,MSFT,4490,357.07,BUY46,SEL46,EXECUTED
TRD008455,2024-01-15T20:44:44.000Z,AMZN,8075,206.77,BUY36,SEL31,EXECUTED
TRD008456,2024-01-15T16:56:54.000Z,BAC,7039,65.62,BUY24,SEL43,EXECUTED
TRD008457,2024-01-15T14:31:10.000Z,BAC,9170,98.67999999,BUY43,SEL45,EXECUTED
TRD008458,2024-01-15T15:18:02.000Z,TSLA,7759,374.27,BUY39,SEL3,EXECUTED
TRD008459,1/15/2024 14:9:35,AAPL,10088,502.17,BUY37,SEL26,EXECUTED
TRD008460,2024-01-15T19:59:01.000Z,INVALID_SYM,3714,97.31,BUY47,SEL15,EXECUTED
TRD008461,1/15/2024 14:21:44,GOOGL,5478,152.58,BUY9,SEL2,EXECUTED
TRD008462,1705327476,META,766,195.68,BUY28,SEL26,CANCELLED
TRD008463,2024-01-15T16:13:23.000Z,META,6086,124.47,BUY9,SEL4,CANCELLED
TRD008464,2024-01-15T14:39:06.000Z,MSFT,5167,176.28,BUY26,SEL16,EXECUTED
TRD008465,1/15/2024 12:34:0,INVALID_SYM,6527,371.96,BUY18,SEL28,EXECUTED
TRD008466,1705334173,INVALID_SYM,4554,173.78,BUY33,SEL23,EXECUTED
TRD008467,2024-01-15T17:50:53.000Z,INVALID_SYM,803,94.68,BUY7,SEL25,EXECUTED
TRD008468,2024-01-15T15:40:42.000Z,META,4125,294.95,BUY43,SEL7,EXECUTED
TRD008469,2024-01-15T19:18:13.000Z,AAPL,9084,227.66,BUY49,SEL13,EXECUTED
TRD008470,2024-01-15T18:43:38.000Z,GOOGL,8850,226.51,BUY22,SEL23,CANCELLED
TRD008471,2024-01-15T20:13:28.000Z,BAC,5771,301.77,BUY21,SEL48,EXECUTED
TRD008471,2024-01-15T20:13:28.000Z,BAC,5771,301.77,BUY21,SEL48,EXECUTED
TRD008472,1/15/2024 10:54:34,TSLA,9055,257.29,BUY40,SEL6,EXECUTED
TRD008473,1705329921,AMZN,474,415.66,BUY25,SEL22,EXECUTED
TRD008474,2024-01-15T17:25:29.000Z,GOOGL,5810,463.70,BUY43,SEL38,EXECUTED
TRD008475,2024-01-15T19:17:08.000Z,INVALID_SYM,690,361.22,BUY30,SEL27,CANCELLED
TRD008476,2024-01-15T19:40:08.000Z,TSLA,7783,388.43,BUY28,SEL17,EXECUTED
TRD008477,1/15/2024 11:38:19,JPM,9283,281.85,BUY7,SEL32,EXECUTED
TRD008478,1/15/2024 14:3:51,GOOGL,5286,416.02,BUY45,SEL27,EXECUTED
TRD008479,1/15/2024 9:13:26,AAPL,5752,450.40,BUY41,SEL48,EXECUTED
TRD008480,1705346001,BAC,8728,220.57,BUY34,SEL3,CANCELLED
TRD008480,1705346001,BAC,8728,220.57,BUY34,SEL3,CANCELLED
TRD008481,2024-01-15T17:01:48.000Z,AMZN,8396,357.80,BUY34,SEL47,EXECUTED
TRD008482,2024-01-15T14:04:15.000Z,GOOGL,5442,533.52,BUY10,SEL4,EXECUTED
TRD008483,2024-01-15T15:48:25.000Z,MSFT,699,253.89,BUY33,SEL18,EXECUTED
TRD008484,2024-01-15T14:07:03.000Z,AAPL,1575,355.73,BUY41,SEL25,EXECUTED
TRD008485,1705339989,AMZN,1006,333.66,BUY3,SEL41,EXECUTED
TRD008486,2024-01-15T14:56:40.000Z,BAC,3643,334.85,BUY21,SEL40,EXECUTED
TRD008487,2024-01-15T16:56:55.000Z,JPM,3341,406.54,BUY20,SEL20,CANCELLED
TRD008488,1705350004,MSFT,5057,457.81,BUY28,SEL32,CANCELLED
TRD008489,2024-01-15T20:04:25.000Z,INVALID_SYM,6193,365.95,BUY24,SEL9,EXECUTED
TRD008490,2024-01-15T19:35:05.000Z,INVALID_SYM,6505,63.75,BUY44,SEL32,EXECUTED
TRD008491,1705351843,AMZN,8041,89.16,BUY18,SEL19,EXECUTED
TRD008492,1/15/2024 14:0:50,NVDA,1598,64.97999999,BUY45,SEL21,EXECUTED
TRD008493,2024-01-15T20:34:15.000Z,GOOGL,8377,207.96,BUY30,SEL33,EXECUTED
TRD008494,1705342159,TSLA,9848,457.12,BUY39,SEL34,CANCELLED
TRD008495,2024-01-15T18:34:51.000Z,TSLA,4888,490.68,BUY42,SEL19,EXECUTED
TRD008496,2024-01-15T18:25:13.000Z,INVALID_SYM,6083,146.17,BUY28,SEL9,EXECUTED
TRD008497,2024-01-15T16:49:39.000Z,AMZN,9547,138.39,BUY2,SEL17,EXECUTED
TRD008498,2024-01-15T17:49:45.000Z,GOOGL,7124,538.22,BUY35,SEL24,EXECUTED
TRD008499,2024-01-15T16:39:23.000Z,JPM,3577,275.12999999,BUY46,SEL31,EXECUTED
TRD008500,1705327201,JPM,5638,326.19,BUY47,SEL4,CANCELLED
TRD008501,2024-01-15T14:10:23.000Z,JPM,6374,154.52,BUY50,SEL37,CANCELLED
TRD008502,1/15/2024 11:29:22,TSLA,417,290.23,BUY35,SEL35,EXECUTED
TRD008503,1705349721,NVDA,9387,498.68,BUY39,SEL41,EXECUTED
TRD008504,2024-01-15T15:06:52.000Z,META,9325,271.82,BUY20,SEL2,CANCELLED
TRD008505,1705340585,JPM,4783,314.70,BUY9,SEL48,EXECUTED
TRD008506,2024-01-15T14:56:41.000Z,NVDA,6831,496.12,BUY3,SEL39,EXECUTED
TRD008507,1705331180,META,4954,127.49,BUY2,SEL37,EXECUTED
TRD008508,2024-01-15T17:27:03.000Z,GOOGL,9725,104.39,BUY48,SEL10,EXECUTED
TRD008509,1705341910,META,5093,237.44,BUY3,SEL41,EXECUTED
TRD008510,1/15/2024 14:0:58,INVALID_SYM,4771,61.58,BUY10,SEL31,CANCELLED
TRD008511,2024-01-15T17:25:51.000Z,TSLA,4412,79.47,BUY47,SEL24,EXECUTED
TRD008512,2024-01-15T19:57:52.000Z,GOOGL,9104,278.23,BUY49,SEL41,EXECUTED
TRD008512,2024-01-15T19:57:52.000Z,GOOGL,9104,278.23,BUY49,SEL41,EXECUTED
TRD008513,2024-01-15T16:36:31.000Z,NVDA,1192,508.31,BUY2,SEL15,CANCELLED
TRD008513,2024-01-15T16:36:31.000Z,NVDA,1192,508.31,BUY2,SEL15,CANCELLED
TRD008514,1705331932,TSLA,1848,177.84,BUY14,SEL33,EXECUTED
TRD008515,2024-01-15T14:59:29.000Z,INVALID_SYM,9773,315.18,BUY36,SEL31,CANCELLED
TRD008516,1705327938,AMZN,2106,364.65,BUY18,SEL43,EXECUTED
TRD008517,2024-01-15T19:05:38.000Z,AAPL,9452,120.13,BUY9,SEL16,EXECUTED
TRD008518,1/15/2024 11:44:17,GOOGL,2925,264.18,BUY45,SEL8,EXECUTED
TRD008518,1/15/2024 11:44:17,GOOGL,2925,264.18,BUY45,SEL8,EXECUTED
TRD008519,2024-01-15T17:14:46.000Z,INVALID_SYM,6679,490.73,BUY33,SEL2,EXECUTED
TRD008520,2024-01-15T19:16:09.000Z,BAC,9517,190.76,BUY8,SEL12,EXECUTED
TRD008521,2024-01-15T16:56:58.000Z,INVALID_SYM,6305,167.38,BUY7,SEL11,EXECUTED
TRD008522,2024-01-15T20:57:58.000Z,AAPL,10065,315.66,BUY23,SEL30,EXECUTED
TRD008523,1/15/2024 14:55:14,GOOGL,1389,108.07,BUY17,SEL45,CANCELLED
TRD008523,1/15/2024 14:55:14,GOOGL,1389,108.07,BUY17,SEL45,CANCELLED
TRD008524,2024-01-15T20:54:42.000Z,GOOGL,7790,459.53999998999996,BUY29,SEL1,EXECUTED
TRD008525,2024-01-15T17:23:27.000Z,JPM,5658,272.80999999,BUY26,SEL50,EXECUTED
TRD008526,2024-01-15T18:10:56.000Z,TSLA,2353,205.63999999,BUY45,SEL6,CANCELLED
TRD008527,1/15/2024 9:53:28,GOOGL,4007,480.60999999,BUY8,SEL10,EXECUTED
TRD008528,2024-01-15T15:28:51.000Z,AMZN,3040,,BUY6,SEL31,EXECUTED
TRD008529,2024-01-15T19:35:20.000Z,INVALID_SYM,1971,349.40,BUY49,SEL26,EXECUTED
TRD008530,1/15/2024 10:46:32,INVALID_SYM,1889,141.22,BUY4,SEL34,EXECUTED
TRD008530,1/15/2024 10:46:32,INVALID_SYM,1889,141.22,BUY4,SEL34,EXECUTED
TRD008531,2024-01-15T15:23:27.000Z,GOOGL,1335,203.75,BUY45,SEL48,EXECUTED
TRD008532,1/15/2024 11:22:2,JPM,6130,283.44,BUY20,SEL42,CANCELLED
TRD008533,2024-01-15T14:23:06.000Z,MSFT,3669,513.05,BUY7,SEL12,CANCELLED
TRD008534,2024-01-15T15:20:45.000Z,NVDA,677,507.14,BUY17,SEL43,EXECUTED
TRD008535,2024-01-15T18:02:44.000Z,JPM,2111,129.82,BUY21,SEL41,EXECUTED
TRD008536,2024-01-15T17:22:44.000Z,MSFT,8624,236.26,BUY14,SEL36,EXECUTED
TRD008536,2024-01-15T17:22:44.000Z,MSFT,8624,236.26,BUY14,SEL36,EXECUTED
TRD008537,1705333326,AMZN,924,349.19,BUY31,SEL32,EXECUTED
TRD008538,2024-01-15T18:03:18.000Z,JPM,4707,139.39,BUY26,SEL12,EXECUTED
TRD008539,1705341319,BAC,2470,164.54,BUY3,SEL26,EXECUTED
TRD008540,1/15/2024 15:54:41,GOOGL,9025,542.11,BUY50,SEL30,EXECUTED
TRD008541,2024-01-15T14:32:49.000Z,AMZN,2256,489.41999999,BUY47,SEL20,EXECUTED
TRD008542,1/15/2024 13:4:39,TSLA,8182,519.34,BUY15,SEL33,EXECUTED
TRD008543,2024-01-15T18:14:28.000Z,BAC,9684,520.12,BUY42,SEL14,EXECUTED
TRD008544,1705336981,JPM,5572,306.92,BUY11,SEL18,EXECUTED
TRD008545,2024-01-15T14:06:12.000Z,TSLA,7676,268.37,BUY18,SEL8,EXECUTED
TRD008546,2024-01-15T18:24:52.000Z,GOOGL,494,244.89,BUY28,SEL29,EXECUTED
TRD008547,2024-01-15T19:02:20.000Z,AAPL,3119,394.56,BUY2,SEL46,EXECUTED
TRD008548,2024-01-15T15:08:32.000Z,TSLA,403,117.12,BUY40,SEL1,EXECUTED
TRD008549,2024-01-15T19:57:24.000Z,META,8830,426.85,BUY38,SEL36,CANCELLED
TRD008550,2024-01-15T14:09:22.000Z,TSLA,8710,149.57,BUY1,SEL33,EXECUTED
TRD008551,1705342453,BAC,8547,288.51,BUY22,SEL6,EXECUTED
TRD008552,2024-01-15T20:31:07.000Z,MSFT,,,BUY8,SEL14,CANCELLED
TRD008552,2024-01-15T20:31:07.000Z,MSFT,,,BUY8,SEL14,CANCELLED
TRD008553,2024-01-15T17:48:57.000Z,GOOGL,4364,370.45,BUY32,SEL47,EXECUTED
TRD008554,1/15/2024 9:34:53,NVDA,5906,447.15,BUY8,SEL41,EXECUTED
TRD008555,1/15/2024 14:12:49,BAC,551,379.70,BUY50,SEL29,CANCELLED
TRD008556,2024-01-15T20:14:01.000Z,NVDA,6086,480.36,BUY21,SEL8,EXECUTED
TRD008557,2024-01-15T14:12:39.000Z,INVALID_SYM,5450,547.37,BUY35,SEL17,EXECUTED
TRD008558,1/15/2024 14:32:16,GOOGL,7199,278.90,BUY23,SEL28,EXECUTED
TRD008559,2024-01-15T19:45:43.000Z,BAC,281,235.29,BUY30,SEL41,EXECUTED
TRD008560,1705332802,MSFT,8001,137.91,BUY13,SEL31,CANCELLED
TRD008561,1/15/2024 9:21:59,JPM,1072,97.19,BUY30,SEL37,EXECUTED
TRD008562,2024-01-15T17:50:20.000Z,BAC,4904,466.31,BUY44,SEL30,CANCELLED
TRD008563,2024-01-15T15:31:21.000Z,MSFT,7015,82.62,BUY5,SEL40,EXECUTED
TRD008564,2024-01-15T19:08:19.000Z,GOOGL,4116,192.17,BUY20,SEL24,EXECUTED
TRD008565,2024-01-15T18:04:23.000Z,TSLA,7783,128.32,BUY18,SEL43,EXECUTED
TRD008566,1705338050,TSLA,478,399.02,BUY37,SEL25,EXECUTED
TRD008567,1705331172,INVALID_SYM,2004,263.57,BUY5,SEL35,EXECUTED
TRD008568,2024-01-15T14:21:32.000Z,MSFT,4559,114.32,BUY33,SEL40,CANCELLED
TRD008569,2024-01-15T20:15:05.000Z,INVALID_SYM,8708,333.00,BUY8,SEL35,EXECUTED
TRD008570,1705347599,META,7849,517.51,BUY31,SEL39,EXECUTED
TRD008571,2024-01-15T18:58:11.000Z,GOOGL,9008,334.11999999,BUY23,SEL4,CANCELLED
TRD008572,2024-01-15T14:16:44.000Z,BAC,232,94.66,BUY40,SEL33,CANCELLED
TRD008573,1705327210,MSFT,6866,463.74,BUY12,SEL13,EXECUTED
TRD008574,1/15/2024 13:8:4,JPM,7308,447.30,BUY34,SEL5,EXECUTED
TRD008575,2024-01-15T20:25:33.000Z,AMZN,789,281.05,BUY37,SEL36,EXECUTED
TRD008576,1/15/2024 10:50:42,NVDA,5475,532.19999999,BUY48,SEL15,CANCELLED
TRD008576,1/15/2024 10:50:42,NVDA,5475,532.19999999,BUY48,SEL15,CANCELLED
TRD008577,2024-01-15T18:14:06.000Z,NVDA,6156,183.82,BUY28,SEL49,CANCELLED
TRD008578,2024-01-15T15:33:29.000Z,BAC,4836,362.75,BUY2,SEL18,EXECUTED
TRD008579,2024-01-15T17:09:24.000Z,BAC,8559,171.48,BUY25,SEL5,EXECUTED
TRD008579,2024-01-15T17:09:24.000Z,BAC,8559,171.48,BUY25,SEL5,EXECUTED
TRD008580,2024-01-15T15:03:22.000Z,JPM,8142,357.84999998999996,BUY14,SEL31,EXECUTED
TRD008580,2024-01-15T15:03:22.000Z,JPM,8142,357.84999998999996,BUY14,SEL31,EXECUTED
TRD008581,1705352262,TSLA,2824,83.78,BUY2,SEL33,CANCELLED
TRD008582,1/15/2024 14:47:37,JPM,8761,441.67,BUY14,SEL41,EXECUTED
TRD008582,1/15/2024 14:47:37,JPM,8761,441.67,BUY14,SEL41,EXECUTED
TRD008583,2024-01-15T20:11:08.000Z,GOOGL,7448,277.56999999,BUY45,SEL30,CANCELLED
TRD008584,2024-01-15T18:16:26.000Z,NVDA,9467,337.67,BUY50,SEL11,CANCELLED
TRD008585,2024-01-15T18:28:12.000Z,META,9614,248.98,BUY34,SEL33,EXECUTED
TRD008586,2024-01-15T18:29:33.000Z,MSFT,8505,78.15,BUY19,SEL4,EXECUTED
TRD008587,1/15/2024 10:10:55,MSFT,9780,129.58,BUY47,SEL35,EXECUTED
TRD008587,1/15/2024 10:10:55,MSFT,9780,129.58,BUY47,SEL35,EXECUTED
TRD008588,1/15/2024 12:6:4,META,3097,461.13,BUY23,SEL22,EXECUTED
TRD008589,2024-01-15T15:27:29.000Z,AAPL,1253,91.54,BUY5,SEL47,EXECUTED
TRD008590,2024-01-15T17:26:23.000Z,AMZN,5515,533.55,BUY23,SEL32,EXECUTED
TRD008591,2024-01-15T17:30:47.000Z,TSLA,6912,497.95,BUY9,SEL30,EXECUTED
TRD008592,2024-01-15T19:27:44.000Z,BAC,2849,519.15,BUY11,SEL31,CANCELLED
TRD008593,1705332636,JPM,107,488.52,BUY32,SEL21,EXECUTED
TRD008594,2024-01-15T14:35:28.000Z,TSLA,6472,128.25,BUY47,SEL1,CANCELLED
TRD008595,2024-01-15T20:59:50.000Z,AAPL,720,402.30,BUY50,SEL20,EXECUTED
TRD008596,1705328776,AMZN,720,287.05,BUY20,SEL41,EXECUTED
TRD008597,2024-01-15T19:56:50.000Z,GOOGL,2773,258.79,BUY41,SEL25,EXECUTED
TRD008598,2024-01-15T15:37:16.000Z,NVDA,5564,342.08,BUY24,SEL9,EXECUTED
TRD008599,2024-01-15T19:10:27.000Z,INVALID_SYM,8252,453.18,BUY26,SEL29,CANCELLED
TRD008599,2024-01-15T19:10:27.000Z,INVALID_SYM,8252,453.18,BUY26,SEL29,CANCELLED
TRD008600,2024-01-15T17:24:07.000Z,JPM,7579,473.66999999,BUY14,SEL29,EXECUTED
TRD008601,2024-01-15T17:38:30.000Z,AMZN,2359,209.71,BUY17,SEL19,EXECUTED
TRD008602,2024-01-15T15:30:30.000Z,NVDA,1217,231.78999999,BUY31,SEL47,EXECUTED
TRD008602,2024-01-15T15:30:30.000Z,NVDA,1217,231.78999999,BUY31,SEL47,EXECUTED
TRD008603,2024-01-15T16:41:22.000Z,JPM,1099,406.29,BUY37,SEL46,CANCELLED
TRD008603,2024-01-15T16:41:22.000Z,JPM,1099,406.29,BUY37,SEL46,CANCELLED
TRD008604,2024-01-15T18:20:42.000Z,BAC,5436,211.45,BUY1,SEL23,EXECUTED
TRD008605,1/15/2024 13:11:32,BAC,10093,,BUY50,SEL7,EXECUTED
TRD008605,1/15/2024 13:11:32,BAC,10093,,BUY50,SEL7,EXECUTED
TRD008606,1705335976,GOOGL,973,270.60,BUY10,SEL23,EXECUTED
TRD008606,1705335976,GOOGL,973,270.60,BUY10,SEL23,EXECUTED
TRD008607,1/15/2024 13:24:55,MSFT,7820,218.66,BUY16,SEL40,EXECUTED
TRD008608,2024-01-15T16:38:49.000Z,MSFT,7319,517.87,BUY19,SEL34,EXECUTED
TRD008609,2024-01-15T17:13:40.000Z,META,7934,176.77999999000002,BUY22,SEL35,CANCELLED
TRD008610,1705346658,JPM,6351,448.79,BUY33,SEL9,CANCELLED
TRD008611,2024-01-15T14:41:37.000Z,MSFT,9390,211.28,BUY45,SEL47,EXECUTED
TRD008612,2024-01-15T20:09:47.000Z,NVDA,5883,221.23,BUY32,SEL26,EXECUTED
TRD008613,1/15/2024 15:47:40,NVDA,4036,351.92999999,BUY40,SEL26,EXECUTED
TRD008614,2024-01-15T20:06:56.000Z,META,8310,289.23,BUY14,SEL18,EXECUTED
TRD008615,1/15/2024 15:9:49,INVALID_SYM,6922,229.73,BUY35,SEL25,EXECUTED
TRD008616,2024-01-15T17:06:50.000Z,BAC,1574,79.13,BUY24,SEL48,EXECUTED
TRD008617,2024-01-15T19:52:13.000Z,AMZN,4432,544.0699999899999,BUY37,SEL43,EXECUTED
TRD008618,2024-01-15T15:24:26.000Z,AAPL,177,111.38999998999999,BUY17,SEL2,CANCELLED
TRD008619,2024-01-15T16:51:52.000Z,JPM,5039,395.63,BUY21,SEL47,EXECUTED
TRD008619,2024-01-15T16:51:52.000Z,JPM,5039,395.63,BUY21,SEL47,EXECUTED
TRD008620,2024-01-15T14:43:29.000Z,NVDA,4174,156.82,BUY26,SEL27,EXECUTED
TRD008620,2024-01-15T14:43:29.000Z,NVDA,4174,156.82,BUY26,SEL27,EXECUTED
TRD008621,2024-01-15T18:20:30.000Z,MSFT,3445,56.79,BUY16,SEL4,EXECUTED
TRD008621,2024-01-15T18:20:30.000Z,MSFT,3445,56.79,BUY16,SEL4,EXECUTED
TRD008622,2024-01-15T18:14:23.000Z,NVDA,369,66.10,BUY15,SEL4,EXECUTED
TRD008623,1/15/2024 12:25:28,META,3190,547.27,BUY8,SEL44,CANCELLED
TRD008624,2024-01-15T16:49:59.000Z,META,1605,108.23999999,BUY42,SEL43,EXECUTED
TRD008625,2024-01-15T15:31:16.000Z,MSFT,7751,423.76999999,BUY13,SEL7,EXECUTED
TRD008626,1/15/2024 15:36:7,GOOGL,2367,221.90,BUY21,SEL46,EXECUTED
TRD008627,2024-01-15T14:10:24.000Z,TSLA,2915,472.29999999,BUY44,SEL37,CANCELLED
TRD008628,1705345438,INVALID_SYM,120,191.60,BUY3,SEL7,EXECUTED
TRD008629,1705344018,AMZN,491,423.68,BUY3,SEL39,EXECUTED
TRD008630,2024-01-15T14:37:46.000Z,BAC,6887,459.44,BUY10,SEL12,EXECUTED
TRD008631,2024-01-15T14:42:43.000Z,GOOGL,896,391.71,BUY1,SEL31,EXECUTED
TRD008632,2024-01-15T20:42:50.000Z,BAC,4484,422.19999999,BUY46,SEL36,EXECUTED
TRD008633,2024-01-15T18:59:55.000Z,TSLA,3805,58.02,BUY18,SEL21,EXECUTED
TRD008634,1/15/2024 12:43:54,NVDA,4279,91.87,BUY38,SEL49,EXECUTED
TRD008635,1705344665,INVALID_SYM,1273,378.95,BUY30,SEL5,EXECUTED
TRD008636,2024-01-15T17:00:36.000Z,GOOGL,2407,238.33,BUY5,SEL32,CANCELLED
TRD008637,2024-01-15T18:51:22.000Z,META,1033,338.72,BUY9,SEL1,EXECUTED
TRD008638,1705338254,BAC,9905,182.96999999000002,BUY10,SEL16,EXECUTED
TRD008639,2024-01-15T19:20:59.000Z,MSFT,3729,498.30999999,BUY30,SEL26,EXECUTED
TRD008640,1/15/2024 9:8:13,NVDA,757,311.19,BUY7,SEL7,EXECUTED
TRD008641,2024-01-15T20:50:04.000Z,INVALID_SYM,6617,168.98,BUY43,SEL25,CANCELLED
TRD008642,2024-01-15T15:11:44.000Z,MSFT,8309,433.84,BUY49,SEL46,EXECUTED
TRD008643,2024-01-15T19:28:03.000Z,MSFT,7167,534.03,BUY50,SEL39,EXECUTED
TRD008644,1/15/2024 11:56:12,NVDA,8798,107.33,BUY30,SEL24,EXECUTED
TRD008644,1/15/2024 11:56:12,NVDA,8798,107.33,BUY30,SEL24,EXECUTED
TRD008645,2024-01-15T15:28:04.000Z,BAC,9215,464.46,BUY36,SEL28,EXECUTED
TRD008646,1/15/2024 9:46:17,NVDA,8710,426.66,BUY14,SEL47,CANCELLED
TRD008647,2024-01-15T19:54:38.000Z,GOOGL,7089,158.27,BUY9,SEL9,CANCELLED
TRD008648,1705352224,TSLA,6214,477.74,BUY1,SEL48,EXECUTED
TRD008649,2024-01-15T20:53:24.000Z,BAC,2543,233.74,BUY30,SEL47,CANCELLED
TRD008650,1705335844,AMZN,9808,327.73,BUY18,SEL46,EXECUTED
TRD008651,2024-01-15T15:04:14.000Z,TSLA,,339.28,BUY47,SEL39,EXECUTED
TRD008652,1705342627,GOOGL,3225,,BUY17,SEL49,EXECUTED
TRD008653,1/15/2024 11:22:53,AMZN,4710,514.00,BUY10,SEL32,EXECUTED
TRD008654,1705342820,MSFT,466,234.04,BUY40,SEL10,EXECUTED
TRD008655,1/15/2024 10:53:23,AMZN,5988,413.56,BUY16,SEL44,EXECUTED
TRD008656,1/15/2024 10:14:16,AMZN,7552,388.98,BUY26,SEL44,CANCELLED
TRD008657,1705344127,AAPL,7727,304.08999998999997,BUY41,SEL33,CANCELLED
TRD008658,2024-01-15T18:44:38.000Z,AMZN,175,252.72,BUY43,SEL30,EXECUTED
TRD008658,2024-01-15T18:44:38.000Z,AMZN,175,252.72,BUY43,SEL30,EXECUTED
TRD008659,2024-01-15T18:39:13.000Z,BAC,6874,349.87,BUY43,SEL8,EXECUTED
TRD008660,2024-01-15T15:40:50.000Z,BAC,470,451.83,BUY16,SEL28,EXECUTED
TRD008660,2024-01-15T15:40:50.000Z,BAC,470,451.83,BUY16,SEL28,EXECUTED
TRD008661,2024-01-15T20:54:09.000Z,NVDA,8917,226.66,BUY25,SEL47,EXECUTED
TRD008662,2024-01-15T15:33:10.000Z,NVDA,2543,156.06,BUY41,SEL10,CANCELLED
TRD008663,2024-01-15T17:08:34.000Z,INVALID_SYM,10064,458.61,BUY30,SEL49,EXECUTED
TRD008664,2024-01-15T20:57:20.000Z,INVALID_SYM,1470,231.37,BUY38,SEL24,EXECUTED
TRD008665,1/15/2024 12:51:3,AAPL,1106,397.16,BUY21,SEL30,EXECUTED
TRD008666,1/15/2024 12:12:45,NVDA,2708,115.05,BUY41,SEL17,EXECUTED
TRD008667,1705333926,BAC,8033,451.16,BUY32,SEL48,EXECUTED
TRD008668,2024-01-15T18:22:47.000Z,INVALID_SYM,8847,131.01,BUY49,SEL49,EXECUTED
TRD008669,1/15/2024 12:36:37,AAPL,7358,409.65,BUY10,SEL46,CANCELLED
TRD008670,2024-01-15T19:48:23.000Z,AAPL,9301,184.71,BUY20,SEL27,EXECUTED
TRD008671,1705349090,JPM,6500,394.37,BUY9,SEL7,EXECUTED
TRD008672,2024-01-15T15:29:45.000Z,MSFT,3739,494.22,BUY5,SEL25,EXECUTED
TRD008673,2024-01-15T20:05:56.000Z,JPM,5247,240.33,BUY1,SEL45,EXECUTED
