external_ref_id,our_trade_id,timestamp,symbol,quantity,price,counterparty_id
EXT004986,TRD007165,2024-01-15T16:38:00.000Z,INVALID_SYM,7423,186.30,CP1
EXT004987,TRD007168,2024-01-15T14:54:00.000Z,GOOGL,9720,250.63,CP12
EXT004988,TRD007169,2024-01-15T18:38:00.000Z,INVALID_SYM,10061,188.56999999,CP1
EXT004989,TRD007171,2024-01-15T15:06:00.000Z,JPM,433,260.42,CP13
EXT004990,TRD007172,2024-01-15T18:30:00.000Z,MSFT,4737,260.72,CP18
EXT004991,TRD007173,2024-01-15T15:12:00.000Z,GOOGL,1077,335.86,CP8
EXT004992,TRD007174,2024-01-15T14:57:00.000Z,META,3396,339.46,CP9
EXT004993,TRD007175,2024-01-15T19:43:00.000Z,META,6952,239.02999999000002,CP1
EXT004994,TRD007176,2024-01-15T14:31:00.000Z,GOOGL,6056,166.17,CP3
EXT004995,TRD007178,2024-01-15T19:27:00.000Z,META,8806,445.96,CP4
EXT004996,TRD007179,2024-01-15T14:26:00.000Z,MSFT,9889,353.56,CP20
EXT004997,TRD007180,2024-01-15T19:28:00.000Z,JPM,6047,168.48,CP17
EXT004998,TRD007181,2024-01-15T17:22:00.000Z,META,1299,105.61,CP5
EXT004999,TRD007183,2024-01-15T14:54:00.000Z,BAC,2386,420.93,CP8
EXT005000,TRD007184,2024-01-15T18:27:00.000Z,MSFT,8899,452.65,CP4
EXT005001,TRD007185,2024-01-15T14:36:00.000Z,TSLA,4936,190.25,CP7
EXT005002,TRD007186,2024-01-15T19:53:00.000Z,BAC,2659,361.73,CP18
EXT005003,TRD007187,2024-01-15T20:26:00.000Z,AMZN,6195,135.64,CP11
EXT005004,TRD007188,2024-01-15T16:07:00.000Z,TSLA,9131,519.24,CP1
EXT005005,TRD007190,2024-01-15T19:54:00.000Z,AAPL,8846,342.64,CP11
EXT005006,TRD007191,2024-01-15T20:37:00.000Z,INVALID_SYM,8282,133.70,CP5
EXT005007,TRD007192,2024-01-15T18:57:00.000Z,META,3372,279.68,CP15
EXT005008,TRD007193,2024-01-15T18:54:00.000Z,META,314,164.69,CP12
EXT005009,TRD007194,2024-01-15T15:31:00.000Z,AAPL,3359,104.05,CP8
EXT005010,TRD007195,2024-01-15T18:46:00.000Z,BAC,1262,217.39,CP5
EXT005011,TRD007196,2024-01-15T18:07:00.000Z,META,5422,57.04,CP17
EXT005012,TRD007197,2024-01-15T15:20:00.000Z,AMZN,6618,266.47,CP13
EXT005013,TRD007198,2024-01-15T16:16:00.000Z,JPM,6355,142.10,CP4
EXT005014,TRD007199,2024-01-15T15:34:00.000Z,NVDA,2849,460.44,CP13
EXT005015,TRD007200,2024-01-15T16:40:00.000Z,TSLA,1746,321.43,CP9
EXT005016,TRD007201,2024-01-15T16:58:00.000Z,GOOGL,3613,490.95,CP18
EXT005017,TRD007202,2024-01-15T14:29:00.000Z,AAPL,7884,425.46,CP17
EXT005018,TRD007203,2024-01-15T14:15:00.000Z,META,4856,274.41,CP13
EXT005019,TRD007204,2024-01-15T14:17:00.000Z,INVALID_SYM,7425,448.26,CP2
EXT005020,TRD007205,2024-01-15T14:57:00.000Z,GOOGL,8416,118.72,CP18
EXT005021,TRD007206,2024-01-15T20:50:00.000Z,MSFT,5064,370.18,CP8
EXT005022,TRD007208,2024-01-15T18:07:00.000Z,NVDA,1930,378.32,CP15
EXT005023,TRD007211,2024-01-15T15:52:00.000Z,TSLA,9781,,CP17
EXT005024,TRD007212,2024-01-15T14:19:00.000Z,TSLA,208,331.86,CP8
EXT005025,TRD007213,2024-01-15T14:55:00.000Z,NVDA,2338,254.65,CP17
EXT005026,TRD007214,2024-01-15T17:44:00.000Z,NVDA,6716,97.79,CP7
EXT005027,TRD007215,2024-01-15T19:32:00.000Z,AMZN,3991,188.93999999000002,CP14
EXT005028,TRD007218,2024-01-15T18:14:00.000Z,JPM,3583,369.14,CP16
EXT005029,TRD007219,2024-01-15T16:29:00.000Z,AMZN,8876,362.64,CP8
EXT005030,TRD007221,2024-01-15T20:44:00.000Z,JPM,3278,298.99999999,CP17
EXT005031,TRD007222,2024-01-15T15:57:00.000Z,AMZN,7776,531.61,CP13
EXT005032,TRD007223,2024-01-15T15:16:00.000Z,META,312,379.48,CP3
EXT005033,TRD007225,2024-01-15T15:37:00.000Z,JPM,4807,236.31,CP2
EXT005034,TRD007226,2024-01-15T20:30:00.000Z,JPM,2100,198.82,CP6
EXT005035,TRD007228,2024-01-15T19:39:00.000Z,MSFT,6793,66.19,CP2
EXT005036,TRD007230,2024-01-15T18:56:00.000Z,AAPL,6863,223.62999999000002,CP13
EXT005037,TRD007231,2024-01-15T16:23:00.000Z,TSLA,3886,396.10,CP11
EXT005038,TRD007232,2024-01-15T18:39:00.000Z,INVALID_SYM,4683,499.64,CP7
EXT005039,TRD007233,2024-01-15T17:10:00.000Z,NVDA,8081,354.80,CP8
EXT005040,TRD007234,2024-01-15T20:19:00.000Z,JPM,3570,436.03,CP8
EXT005041,TRD007235,2024-01-15T15:39:00.000Z,NVDA,5126,75.98,CP9
EXT005042,TRD007238,2024-01-15T19:00:00.000Z,TSLA,9981,155.44,CP1
EXT005043,TRD007240,2024-01-15T19:56:00.000Z,META,4383,451.31,CP4
EXT005044,TRD007241,2024-01-15T16:12:00.000Z,BAC,2728,509.21,CP19
EXT005045,TRD007243,2024-01-15T18:56:00.000Z,AMZN,937,290.34,CP13
EXT005046,TRD007247,2024-01-15T14:32:00.000Z,TSLA,8774,416.38,CP12
EXT005047,TRD007248,2024-01-15T15:46:00.000Z,BAC,5382,64.67,CP20
EXT005048,TRD007250,2024-01-15T18:59:00.000Z,TSLA,,,CP5
EXT005049,TRD007254,2024-01-15T15:21:00.000Z,TSLA,4368,467.91,CP18
EXT005050,TRD007255,2024-01-15T15:59:00.000Z,GOOGL,4281,524.12,CP3
EXT005051,TRD007256,2024-01-15T20:59:00.000Z,AAPL,6977,258.96,CP14
EXT005052,TRD007258,2024-01-15T16:51:00.000Z,NVDA,1122,153.50,CP15
EXT005053,TRD007260,2024-01-15T16:11:00.000Z,JPM,6043,443.99,CP20
EXT005054,TRD007261,2024-01-15T15:50:00.000Z,NVDA,3572,535.05,CP15
EXT005055,TRD007263,2024-01-15T18:19:00.000Z,META,8417,262.56,CP16
EXT005056,TRD007264,2024-01-15T18:39:00.000Z,MSFT,7819,265.69,CP3
EXT005057,TRD007266,2024-01-15T15:03:00.000Z,META,9008,391.79,CP10
EXT005058,TRD007267,2024-01-15T17:31:00.000Z,JPM,6656,359.60999999,CP15
EXT005059,TRD007270,2024-01-15T14:51:00.000Z,AMZN,320,377.66,CP1
EXT005060,TRD007273,2024-01-15T14:29:00.000Z,MSFT,7977,265.47,CP11
EXT005061,TRD007276,2024-01-15T16:37:00.000Z,BAC,5236,105.60,CP4
EXT005062,TRD007277,2024-01-15T15:59:00.000Z,INVALID_SYM,7298,312.62,CP1
EXT005063,TRD007279,2024-01-15T14:46:00.000Z,INVALID_SYM,9783,423.35,CP3
EXT005064,TRD007280,2024-01-15T18:54:00.000Z,TSLA,4660,510.26,CP8
EXT005065,TRD007281,2024-01-15T19:11:00.000Z,JPM,2440,217.10,CP8
EXT005066,TRD007283,2024-01-15T17:15:00.000Z,BAC,2034,135.87,CP15
EXT005067,TRD007284,2024-01-15T15:02:00.000Z,AMZN,5154,411.83999998999997,CP9
EXT005068,TRD007285,2024-01-15T19:29:00.000Z,GOOGL,8371,114.20,CP15
EXT005069,TRD007287,2024-01-15T17:52:00.000Z,TSLA,2936,299.35,CP8
EXT005070,TRD007288,2024-01-15T14:08:00.000Z,MSFT,8543,418.56,CP17
EXT005071,TRD007289,2024-01-15T20:43:00.000Z,JPM,5281,478.29,CP17
EXT005072,TRD007290,2024-01-15T20:11:00.000Z,MSFT,9437,211.15,CP6
EXT005073,TRD007291,2024-01-15T18:48:00.000Z,JPM,6098,211.85,CP3
EXT005074,TRD007292,2024-01-15T14:47:00.000Z,BAC,7514,379.69,CP12
EXT005075,TRD007293,2024-01-15T20:54:00.000Z,JPM,3719,193.29,CP1
EXT005076,TRD007294,2024-01-15T18:16:00.000Z,AAPL,8600,186.49,CP13
EXT005077,TRD007295,2024-01-15T14:03:00.000Z,BAC,2117,131.93,CP17
EXT005078,TRD007298,2024-01-15T20:37:00.000Z,TSLA,5240,126.13,CP13
EXT005079,TRD007299,2024-01-15T14:49:00.000Z,INVALID_SYM,1295,384.42,CP20
EXT005080,TRD007300,2024-01-15T14:24:00.000Z,AAPL,8786,133.97,CP6
EXT005081,TRD007301,2024-01-15T17:01:00.000Z,TSLA,8742,405.98,CP3
EXT005082,TRD007303,2024-01-15T19:12:00.000Z,TSLA,2034,140.81,CP5
EXT005083,TRD007304,2024-01-15T19:56:00.000Z,AAPL,1748,424.51,CP12
EXT005084,TRD007305,2024-01-15T15:57:00.000Z,META,543,133.00999999,CP13
EXT005085,TRD007307,2024-01-15T19:47:00.000Z,AMZN,8242,262.45,CP3
EXT005086,TRD007308,2024-01-15T18:35:00.000Z,NVDA,8411,288.34,CP16
EXT005087,TRD007310,2024-01-15T16:29:00.000Z,AMZN,596,132.56999999,CP14
EXT005088,TRD007311,2024-01-15T15:29:00.000Z,INVALID_SYM,,,CP12
EXT005089,TRD007312,2024-01-15T18:20:00.000Z,MSFT,3683,198.85,CP16
EXT005090,TRD007313,2024-01-15T15:00:00.000Z,JPM,7027,82.61999999,CP12
EXT005091,TRD007314,2024-01-15T20:42:00.000Z,INVALID_SYM,401,237.48999999,CP16
EXT005092,TRD007315,2024-01-15T16:54:00.000Z,META,5306,418.61,CP16
EXT005093,TRD007318,2024-01-15T19:29:00.000Z,GOOGL,4522,432.58,CP10
EXT005094,TRD007320,2024-01-15T19:21:00.000Z,NVDA,4878,548.41,CP12
EXT005095,TRD007322,2024-01-15T19:10:00.000Z,NVDA,7731,233.73,CP12
EXT005096,TRD007324,2024-01-15T15:05:00.000Z,JPM,3381,440.67999999,CP3
EXT005097,TRD007327,2024-01-15T19:44:00.000Z,MSFT,5154,296.75,CP6
EXT005098,TRD007333,2024-01-15T20:41:00.000Z,BAC,3519,515.25,CP12
EXT005099,TRD007336,2024-01-15T20:09:00.000Z,AAPL,6856,276.39,CP9
EXT005100,TRD007337,2024-01-15T18:22:00.000Z,BAC,3426,390.09,CP18
EXT005101,TRD007338,2024-01-15T17:35:00.000Z,META,5524,501.65,CP2
EXT005102,TRD007339,2024-01-15T15:32:00.000Z,MSFT,1597,527.84,CP12
EXT005103,TRD007341,2024-01-15T16:58:00.000Z,BAC,3947,174.44,CP17
EXT005104,TRD007342,2024-01-15T18:59:00.000Z,META,3920,,CP8
EXT005105,TRD007343,2024-01-15T19:59:00.000Z,JPM,6168,499.17,CP11
EXT005106,TRD007344,2024-01-15T15:52:00.000Z,TSLA,4912,410.54,CP8
EXT005107,TRD007346,2024-01-15T19:01:00.000Z,JPM,7172,526.47,CP18
EXT005108,TRD007348,2024-01-15T20:01:00.000Z,MSFT,8221,99.51,CP7
EXT005109,TRD007349,2024-01-15T18:50:00.000Z,JPM,672,436.30,CP16
EXT005110,TRD007351,2024-01-15T18:39:00.000Z,NVDA,3663,317.64,CP19
EXT005111,TRD007354,2024-01-15T19:24:00.000Z,NVDA,4043,195.17,CP14
EXT005112,TRD007356,2024-01-15T17:35:00.000Z,NVDA,9854,523.14,CP3
EXT005113,TRD007357,2024-01-15T15:34:00.000Z,GOOGL,8708,98.02,CP18
EXT005114,TRD007359,2024-01-15T20:26:00.000Z,MSFT,8595,353.57,CP2
EXT005115,TRD007360,2024-01-15T17:11:00.000Z,MSFT,3149,501.07999999,CP3
EXT005116,TRD007363,2024-01-15T15:28:00.000Z,BAC,9979,475.16999999,CP15
EXT005117,TRD007365,2024-01-15T14:50:00.000Z,MSFT,926,519.80,CP17
EXT005118,TRD007367,2024-01-15T19:17:00.000Z,META,3341,263.42,CP10
EXT005119,TRD007369,2024-01-15T14:03:00.000Z,MSFT,2756,442.50,CP19
EXT005120,TRD007371,2024-01-15T15:01:00.000Z,NVDA,1565,426.68,CP1
EXT005121,TRD007372,2024-01-15T17:15:00.000Z,AMZN,4602,178.49,CP20
EXT005122,TRD007374,2024-01-15T20:50:00.000Z,JPM,340,339.90,CP9
EXT005123,TRD007375,2024-01-15T20:45:00.000Z,BAC,4555,261.10,CP5
EXT005124,TRD007376,2024-01-15T17:13:00.000Z,NVDA,5492,83.01,CP8
EXT005125,TRD007377,2024-01-15T16:41:00.000Z,AAPL,9753,151.86,CP1
EXT005126,TRD007378,2024-01-15T16:52:00.000Z,JPM,6105,240.70,CP5
EXT005127,TRD007380,2024-01-15T14:58:00.000Z,GOOGL,4472,210.52,CP10
EXT005128,TRD007383,2024-01-15T18:55:00.000Z,BAC,2452,428.02,CP3
EXT005129,TRD007385,2024-01-15T16:27:00.000Z,META,5853,440.81999999,CP11
EXT005130,TRD007386,2024-01-15T16:02:00.000Z,INVALID_SYM,10012,147.98,CP12
EXT005131,TRD007387,2024-01-15T15:21:00.000Z,INVALID_SYM,9123,240.96,CP10
EXT005132,TRD007388,2024-01-15T20:41:00.000Z,BAC,7710,274.42,CP11
EXT005133,TRD007389,2024-01-15T19:29:00.000Z,INVALID_SYM,4890,109.12,CP15
EXT005134,TRD007390,2024-01-15T20:11:00.000Z,BAC,6672,447.35,CP16
EXT005135,TRD007393,2024-01-15T18:11:00.000Z,AAPL,7524,352.34,CP5
EXT005136,TRD007394,2024-01-15T19:52:00.000Z,TSLA,4654,135.46,CP17
EXT005137,TRD007395,2024-01-15T16:45:00.000Z,NVDA,809,446.85,CP17
EXT005138,TRD007396,2024-01-15T15:11:00.000Z,AMZN,6832,,CP15
EXT005139,TRD007397,2024-01-15T14:42:00.000Z,NVDA,1775,111.55,CP16
EXT005140,TRD007398,2024-01-15T14:23:00.000Z,AAPL,3828,150.89,CP5
EXT005141,TRD007399,2024-01-15T15:23:00.000Z,TSLA,9314,317.19,CP15
EXT005142,TRD007400,2024-01-15T20:43:00.000Z,MSFT,6586,75.65,CP18
EXT005143,TRD007401,2024-01-15T18:40:00.000Z,GOOGL,3606,90.27999999,CP19
EXT005144,TRD007402,2024-01-15T16:29:00.000Z,TSLA,9757,493.77,CP2
EXT005145,TRD007405,2024-01-15T18:13:00.000Z,TSLA,5192,135.72,CP17
EXT005146,TRD007406,2024-01-15T17:25:00.000Z,INVALID_SYM,2256,377.84,CP2
EXT005147,TRD007407,2024-01-15T17:59:00.000Z,BAC,3102,445.62,CP14
EXT005148,TRD007409,2024-01-15T14:21:00.000Z,INVALID_SYM,8132,139.74,CP2
EXT005149,TRD007410,2024-01-15T17:21:00.000Z,BAC,6005,144.94,CP8
EXT005150,TRD007411,2024-01-15T19:30:00.000Z,BAC,2906,99.76,CP3
EXT005151,TRD007414,2024-01-15T16:00:00.000Z,JPM,4895,400.04,CP14
EXT005152,TRD007415,2024-01-15T16:43:00.000Z,JPM,1648,538.26999999,CP18
EXT005153,TRD007416,2024-01-15T14:39:00.000Z,BAC,7272,,CP15
EXT005154,TRD007417,2024-01-15T14:39:00.000Z,TSLA,825,306.08,CP3
EXT005155,TRD007418,2024-01-15T17:27:00.000Z,JPM,5242,427.10999999,CP19
EXT005156,TRD007422,2024-01-15T20:25:00.000Z,AAPL,1376,67.99,CP7
EXT005157,TRD007424,2024-01-15T15:02:00.000Z,NVDA,10001,259.28,CP1
EXT005158,TRD007426,2024-01-15T14:43:00.000Z,TSLA,2632,268.89,CP14
EXT005159,TRD007428,2024-01-15T16:18:00.000Z,NVDA,8658,328.01999999,CP19
EXT005160,TRD007429,2024-01-15T20:54:00.000Z,GOOGL,3003,333.97,CP10
EXT005161,TRD007431,2024-01-15T20:11:00.000Z,TSLA,2746,401.14,CP19
EXT005162,TRD007432,2024-01-15T17:38:00.000Z,AAPL,3546,207.97,CP19
EXT005163,TRD007434,2024-01-15T20:09:00.000Z,BAC,146,447.26,CP13
EXT005164,TRD007435,2024-01-15T15:24:00.000Z,GOOGL,9106,282.75,CP20
EXT005165,TRD007436,2024-01-15T17:12:00.000Z,MSFT,5913,240.68999999000002,CP15
EXT005166,TRD007437,2024-01-15T20:11:00.000Z,GOOGL,8909,445.87,CP1
EXT005167,TRD007438,2024-01-15T18:46:00.000Z,INVALID_SYM,3939,445.52,CP12
EXT005168,TRD007439,2024-01-15T15:38:00.000Z,AMZN,6783,83.40999999,CP16
EXT005169,TRD007441,2024-01-15T17:41:00.000Z,GOOGL,6484,435.34,CP2
EXT005170,TRD007442,2024-01-15T18:56:00.000Z,MSFT,6485,144.40,CP20
EXT005171,TRD007443,2024-01-15T14:47:00.000Z,NVDA,1006,467.94,CP14
EXT005172,TRD007444,2024-01-15T17:08:00.000Z,INVALID_SYM,2338,354.15,CP11
EXT005173,TRD007446,2024-01-15T20:48:00.000Z,AMZN,9749,,CP2
EXT005174,TRD007447,2024-01-15T17:47:00.000Z,INVALID_SYM,520,141.64,CP18
EXT005175,TRD007449,2024-01-15T20:28:00.000Z,INVALID_SYM,1788,351.93,CP8
EXT005176,TRD007451,2024-01-15T16:01:00.000Z,META,7487,311.02,CP15
EXT005177,TRD007452,2024-01-15T17:36:00.000Z,META,9197,122.01,CP8
EXT005178,TRD007453,2024-01-15T20:35:00.000Z,META,10033,307.07,CP8
EXT005179,TRD007454,2024-01-15T14:44:00.000Z,JPM,119,160.50,CP19
EXT005180,TRD007456,2024-01-15T20:48:00.000Z,AMZN,1290,519.80,CP13
EXT005181,TRD007457,2024-01-15T19:26:00.000Z,BAC,958,375.46,CP15
EXT005182,TRD007458,2024-01-15T16:30:00.000Z,AAPL,2121,143.72,CP15
EXT005183,TRD007459,2024-01-15T14:33:00.000Z,BAC,3307,515.89,CP1
EXT005184,TRD007460,2024-01-15T17:07:00.000Z,AAPL,1420,167.57,CP4
EXT005185,TRD007462,2024-01-15T19:48:00.000Z,AMZN,1152,365.29,CP19
EXT005186,TRD007463,2024-01-15T14:36:00.000Z,NVDA,10039,372.74,CP5
EXT005187,TRD007464,2024-01-15T15:51:00.000Z,BAC,6126,333.35,CP19
EXT005188,TRD007467,2024-01-15T19:23:00.000Z,TSLA,8476,374.77,CP17
EXT005189,TRD007469,2024-01-15T19:23:00.000Z,TSLA,3144,436.96,CP1
EXT005190,TRD007470,2024-01-15T17:26:00.000Z,NVDA,4474,402.56,CP8
EXT005191,TRD007471,2024-01-15T20:42:00.000Z,TSLA,9797,157.73,CP19
EXT005192,TRD007472,2024-01-15T16:30:00.000Z,MSFT,727,308.97,CP17
EXT005193,TRD007473,2024-01-15T18:59:00.000Z,NVDA,3111,427.24,CP4
EXT005194,TRD007475,2024-01-15T17:30:00.000Z,AMZN,7437,479.03,CP17
EXT005195,TRD007480,2024-01-15T15:35:00.000Z,BAC,7310,547.03,CP10
EXT005196,TRD007482,2024-01-15T16:55:00.000Z,BAC,4027,176.69,CP7
EXT005197,TRD007483,2024-01-15T18:48:00.000Z,META,460,367.57,CP18
EXT005198,TRD007484,2024-01-15T16:05:00.000Z,MSFT,2145,317.24,CP16
EXT005199,TRD007485,2024-01-15T15:08:00.000Z,MSFT,3991,150.39,CP7
EXT005200,TRD007486,2024-01-15T16:22:00.000Z,AAPL,3968,515.83,CP19
EXT005201,TRD007487,2024-01-15T15:00:00.000Z,BAC,9682,343.45,CP19
EXT005202,TRD007488,2024-01-15T16:36:00.000Z,JPM,3576,197.72,CP7
EXT005203,TRD007490,2024-01-15T19:41:00.000Z,INVALID_SYM,9391,308.07,CP10
EXT005204,TRD007491,2024-01-15T19:30:00.000Z,INVALID_SYM,5359,57.559999989999994,CP9
EXT005205,TRD007492,2024-01-15T15:14:00.000Z,AAPL,2745,179.65,CP14
EXT005206,TRD007493,2024-01-15T20:07:00.000Z,TSLA,2530,100.97,CP1
EXT005207,TRD007494,2024-01-15T17:11:00.000Z,AAPL,7172,354.60,CP20
EXT005208,TRD007495,2024-01-15T20:57:00.000Z,TSLA,5531,485.28,CP15
EXT005209,TRD007497,2024-01-15T20:01:00.000Z,BAC,9454,541.06,CP7
EXT005210,TRD007498,2024-01-15T20:09:00.000Z,TSLA,424,525.92,CP13
EXT005211,TRD007499,2024-01-15T15:11:00.000Z,JPM,3765,225.44,CP5
EXT005212,TRD007501,2024-01-15T20:22:00.000Z,GOOGL,6738,152.73,CP1
EXT005213,TRD007502,2024-01-15T15:26:00.000Z,MSFT,3292,539.08,CP1
EXT005214,TRD007503,2024-01-15T15:58:00.000Z,AAPL,5012,156.93,CP16
EXT005215,TRD007504,2024-01-15T16:11:00.000Z,MSFT,3175,67.26999999,CP19
EXT005216,TRD007505,2024-01-15T20:06:00.000Z,AAPL,2888,184.20,CP8
EXT005217,TRD007506,2024-01-15T15:48:00.000Z,INVALID_SYM,749,234.54,CP9
EXT005218,TRD007512,2024-01-15T18:09:00.000Z,TSLA,7801,469.29,CP15
EXT005219,TRD007513,2024-01-15T14:33:00.000Z,MSFT,5518,199.84,CP14
EXT005220,TRD007514,2024-01-15T16:06:00.000Z,GOOGL,1069,289.51999999,CP4
EXT005221,TRD007515,2024-01-15T16:38:00.000Z,BAC,7385,217.13,CP11
EXT005222,TRD007517,2024-01-15T17:22:00.000Z,MSFT,3870,523.46,CP7
EXT005223,TRD007518,2024-01-15T18:21:00.000Z,GOOGL,4504,97.51,CP13
EXT005224,TRD007519,2024-01-15T16:44:00.000Z,TSLA,579,346.92,CP16
EXT005225,TRD007521,2024-01-15T16:32:00.000Z,AAPL,5032,119.35,CP13
EXT005226,TRD007523,2024-01-15T17:59:00.000Z,BAC,8280,301.24,CP12
EXT005227,TRD007524,2024-01-15T16:10:00.000Z,JPM,9261,397.58,CP12
EXT005228,TRD007525,2024-01-15T16:45:00.000Z,AAPL,,436.81,CP8
EXT005229,TRD007526,2024-01-15T15:59:00.000Z,JPM,9408,458.01999999,CP5
EXT005230,TRD007527,2024-01-15T20:51:00.000Z,BAC,5007,,CP4
EXT005231,TRD007528,2024-01-15T19:44:00.000Z,TSLA,3898,298.08,CP14
EXT005232,TRD007529,2024-01-15T16:20:00.000Z,GOOGL,7775,241.06,CP13
EXT005233,TRD007530,2024-01-15T16:59:00.000Z,AMZN,8565,240.16,CP1
EXT005234,TRD007531,2024-01-15T15:16:00.000Z,NVDA,8362,313.53,CP16
EXT005235,TRD007532,2024-01-15T14:11:00.000Z,JPM,7428,299.55,CP20
EXT005236,TRD007533,2024-01-15T16:27:00.000Z,JPM,8886,51.03,CP19
EXT005237,TRD007534,2024-01-15T18:33:00.000Z,AAPL,1561,436.95,CP2
EXT005238,TRD007535,2024-01-15T14:03:00.000Z,JPM,2099,440.21,CP19
EXT005239,TRD007536,2024-01-15T17:30:00.000Z,MSFT,4941,138.55,CP3
EXT005240,TRD007537,2024-01-15T19:05:00.000Z,TSLA,8366,438.37,CP19
EXT005241,TRD007538,2024-01-15T18:54:00.000Z,GOOGL,2211,349.02,CP6
EXT005242,TRD007539,2024-01-15T17:38:00.000Z,BAC,8373,102.29,CP5
EXT005243,TRD007540,2024-01-15T19:41:00.000Z,AAPL,4143,321.56,CP1
EXT005244,TRD007541,2024-01-15T14:05:00.000Z,AMZN,3966,312.03,CP17
EXT005245,TRD007542,2024-01-15T17:55:00.000Z,GOOGL,3251,345.29,CP16
EXT005246,TRD007543,2024-01-15T19:57:00.000Z,INVALID_SYM,7224,191.69,CP5
EXT005247,TRD007547,2024-01-15T16:07:00.000Z,MSFT,4544,291.10,CP19
EXT005248,TRD007548,2024-01-15T16:02:00.000Z,AMZN,1228,542.05,CP19
EXT005249,TRD007552,2024-01-15T16:45:00.000Z,AAPL,7773,210.47,CP9
EXT005250,TRD007553,2024-01-15T19:27:00.000Z,META,6585,94.86,CP20
EXT005251,TRD007554,2024-01-15T14:35:00.000Z,META,6101,503.94,CP12
EXT005252,TRD007556,2024-01-15T16:07:00.000Z,TSLA,9135,527.58999999,CP14
EXT005253,TRD007557,2024-01-15T14:59:00.000Z,INVALID_SYM,5840,67.84,CP19
EXT005254,TRD007558,2024-01-15T14:52:00.000Z,TSLA,7573,235.20,CP1
EXT005255,TRD007559,2024-01-15T14:48:00.000Z,BAC,330,181.15999999000002,CP16
EXT005256,TRD007560,2024-01-15T17:33:00.000Z,NVDA,7018,408.09,CP6
EXT005257,TRD007562,2024-01-15T14:41:00.000Z,AAPL,7064,166.03,CP9
EXT005258,TRD007563,2024-01-15T16:39:00.000Z,AAPL,330,528.36,CP2
EXT005259,TRD007564,2024-01-15T17:35:00.000Z,INVALID_SYM,6890,67.12,CP4
EXT005260,TRD007565,2024-01-15T15:23:00.000Z,AAPL,2111,448.94,CP3
EXT005261,TRD007566,2024-01-15T17:39:00.000Z,TSLA,8815,128.58,CP20
EXT005262,TRD007567,2024-01-15T20:19:00.000Z,AAPL,7766,330.92,CP12
EXT005263,TRD007568,2024-01-15T16:21:00.000Z,GOOGL,6310,254.10,CP2
EXT005264,TRD007571,2024-01-15T14:31:00.000Z,META,3404,177.37,CP16
EXT005265,TRD007572,2024-01-15T20:28:00.000Z,TSLA,3048,528.08,CP10
EXT005266,TRD007573,2024-01-15T18:10:00.000Z,NVDA,7086,221.40,CP9
EXT005267,TRD007574,2024-01-15T20:23:00.000Z,TSLA,8368,142.75,CP8
EXT005268,TRD007575,2024-01-15T16:28:00.000Z,NVDA,7712,251.58999999000002,CP6
EXT005269,TRD007576,2024-01-15T20:45:00.000Z,NVDA,4619,216.05,CP19
EXT005270,TRD007577,2024-01-15T20:39:00.000Z,TSLA,1163,247.49,CP14
EXT005271,TRD007578,2024-01-15T19:47:00.000Z,NVDA,8711,537.50,CP3
EXT005272,TRD007581,2024-01-15T14:42:00.000Z,TSLA,3839,82.47999999,CP13
EXT005273,TRD007582,2024-01-15T19:58:00.000Z,INVALID_SYM,1783,275.97,CP4
EXT005274,TRD007583,2024-01-15T18:58:00.000Z,GOOGL,2853,418.62,CP20
EXT005275,TRD007584,2024-01-15T14:33:00.000Z,TSLA,2148,88.55,CP11
EXT005276,TRD007585,2024-01-15T19:58:00.000Z,INVALID_SYM,1909,529.86,CP19
EXT005277,TRD007589,2024-01-15T16:07:00.000Z,BAC,2358,426.09,CP14
EXT005278,TRD007591,2024-01-15T15:53:00.000Z,JPM,7641,158.58,CP10
EXT005279,TRD007592,2024-01-15T17:40:00.000Z,TSLA,9248,328.43,CP18
EXT005280,TRD007595,2024-01-15T19:50:00.000Z,META,4865,311.47,CP4
EXT005281,TRD007597,2024-01-15T18:34:00.000Z,INVALID_SYM,7386,478.53,CP9
EXT005282,TRD007600,2024-01-15T14:00:00.000Z,AMZN,1462,439.98,CP10
EXT005283,TRD007602,2024-01-15T20:15:00.000Z,AAPL,3546,390.42,CP1
EXT005284,TRD007604,2024-01-15T15:51:00.000Z,TSLA,9099,135.80,CP19
EXT005285,TRD007605,2024-01-15T18:50:00.000Z,TSLA,2457,485.39,CP19
EXT005286,TRD007606,2024-01-15T15:47:00.000Z,INVALID_SYM,6072,477.11,CP20
EXT005287,TRD007608,2024-01-15T15:55:00.000Z,MSFT,1018,336.16,CP12
EXT005288,TRD007609,2024-01-15T20:50:00.000Z,JPM,110,245.94999999,CP6
EXT005289,TRD007610,2024-01-15T19:00:00.000Z,MSFT,4998,413.85,CP14
EXT005290,TRD007611,2024-01-15T20:21:00.000Z,META,5133,159.88,CP2
EXT005291,TRD007612,2024-01-15T15:28:00.000Z,BAC,7712,,CP20
EXT005292,TRD007614,2024-01-15T20:53:00.000Z,META,8699,185.14,CP8
EXT005293,TRD007615,2024-01-15T19:46:00.000Z,TSLA,6646,177.24,CP11
EXT005294,TRD007616,2024-01-15T17:36:00.000Z,META,1423,472.18,CP12
EXT005295,TRD007619,2024-01-15T18:17:00.000Z,GOOGL,849,153.59999999000001,CP15
